03:48:05,PM,454.68
03:48:06,PM,454.68
03:48:07,PM,454.68
03:48:08,PM,454.68
03:48:09,PM,454.68
03:48:10,PM,454.68
03:48:11,PM,454.68
03:48:12,PM,454.68
03:48:13,PM,454.68
03:48:14,PM,454.68
03:48:15,PM,454.68
03:48:16,PM,454.68
03:48:17,PM,454.68
03:48:18,PM,454.68
03:48:19,PM,454.81
03:48:20,PM,454.81
03:48:21,PM,454.81
03:48:22,PM,454.81
03:48:23,PM,454.81
03:48:24,PM,454.81
03:48:25,PM,454.81
03:48:26,PM,454.81
03:48:27,PM,454.81
03:48:28,PM,454.81
03:48:29,PM,454.81
03:48:30,PM,454.81
03:48:31,PM,454.81
03:48:32,PM,454.81
03:48:33,PM,454.81
03:48:34,PM,454.81
03:48:35,PM,454.81
03:48:36,PM,454.81
03:48:37,PM,454.81
03:48:38,PM,454.81
03:48:39,PM,454.81
03:48:40,PM,454.81
03:48:41,PM,454.81
03:48:42,PM,454.81
03:48:43,PM,454.81
03:48:44,PM,454.81
03:48:45,PM,454.81
03:48:46,PM,454.81
03:48:47,PM,454.81
03:48:48,PM,454.81
03:48:49,PM,454.81
03:48:50,PM,454.81
03:48:51,PM,454.81
03:48:52,PM,454.81
03:48:53,PM,454.81
03:48:54,PM,454.81
03:48:55,PM,454.81
03:48:56,PM,454.81
03:48:57,PM,454.81
03:48:58,PM,454.81
03:48:59,PM,454.81
03:49:00,PM,454.81
03:49:01,PM,454.81
03:49:02,PM,454.81
03:49:03,PM,454.81
03:49:04,PM,454.81
03:49:05,PM,454.81
03:49:06,PM,454.81
03:49:07,PM,454.81
03:49:08,PM,454.81
03:49:09,PM,454.81
03:49:10,PM,454.81
03:49:11,PM,454.81
03:49:12,PM,454.81
03:49:13,PM,454.81
03:49:14,PM,454.81
03:49:15,PM,454.81
03:49:16,PM,454.81
03:49:17,PM,454.81
03:49:18,PM,454.81
03:49:19,PM,454.81
03:49:20,PM,454.81
03:49:21,PM,454.81
03:49:22,PM,454.81
03:49:23,PM,454.81
03:49:24,PM,454.81
03:49:25,PM,454.81
03:49:26,PM,454.81
03:49:27,PM,454.81
03:49:28,PM,454.81
03:49:29,PM,454.81
03:49:30,PM,454.81
03:49:31,PM,454.81
03:49:32,PM,454.81
03:49:33,PM,454.81
03:49:34,PM,454.81
03:49:35,PM,454.81
03:49:36,PM,454.81
03:49:37,PM,454.81
03:49:38,PM,454.81
03:49:39,PM,454.81
03:49:40,PM,454.81
03:49:41,PM,454.81
03:49:42,PM,454.81
03:49:43,PM,454.81
03:49:44,PM,454.81
03:49:45,PM,454.81
03:49:46,PM,454.81
03:49:47,PM,454.81
03:49:48,PM,454.81
03:49:49,PM,454.81
03:49:50,PM,454.81
03:49:51,PM,454.81
03:49:52,PM,454.81
03:49:53,PM,454.81
03:49:54,PM,454.81
03:49:55,PM,454.81
03:49:56,PM,454.81
03:49:57,PM,454.81
03:49:58,PM,454.81
03:49:59,PM,454.81
03:50:00,PM,454.81
03:50:01,PM,454.81
03:50:02,PM,454.81
03:50:03,PM,454.81
03:50:04,PM,454.81
03:50:05,PM,454.81
03:50:06,PM,454.81
03:50:07,PM,454.81
03:50:08,PM,454.81
03:50:09,PM,454.81
03:50:10,PM,454.81
03:50:11,PM,454.81
03:50:12,PM,454.81
03:50:13,PM,454.81
03:50:14,PM,454.81
03:50:15,PM,454.81
03:50:16,PM,454.81
03:50:17,PM,454.81
03:50:18,PM,454.81
03:50:19,PM,454.81
03:50:20,PM,454.81
03:50:21,PM,454.81
03:50:22,PM,454.81
03:50:23,PM,454.81
03:50:24,PM,454.81
03:50:25,PM,454.81
03:50:26,PM,454.81
03:50:27,PM,454.81
03:50:28,PM,454.81
03:50:29,PM,454.81
03:50:30,PM,454.81
03:50:31,PM,454.81
03:50:32,PM,454.81
03:50:33,PM,454.81
03:50:34,PM,454.81
03:50:35,PM,454.81
03:50:36,PM,454.81
03:50:37,PM,454.81
03:50:38,PM,454.81
03:50:39,PM,454.81
03:50:40,PM,454.81
03:50:41,PM,454.81
03:50:42,PM,454.81
03:50:43,PM,454.81
03:50:44,PM,454.81
03:50:45,PM,454.81
03:50:46,PM,454.81
03:50:47,PM,454.81
03:50:48,PM,454.81
03:50:49,PM,454.81
03:50:50,PM,454.81
03:50:51,PM,454.81
03:50:52,PM,454.81
03:50:53,PM,454.81
03:50:54,PM,454.81
03:50:55,PM,454.81
03:50:56,PM,454.81
03:50:57,PM,454.81
03:50:58,PM,454.81
03:50:59,PM,454.81
03:51:00,PM,454.81
03:51:01,PM,454.81
03:51:02,PM,454.81
03:51:03,PM,454.81
03:51:04,PM,454.81
03:51:05,PM,454.81
03:51:06,PM,454.81
03:51:07,PM,454.81
03:51:08,PM,454.81
03:51:09,PM,454.81
03:51:10,PM,454.81
03:51:11,PM,454.81
03:51:12,PM,454.81
03:51:13,PM,454.81
03:51:14,PM,454.81
03:51:15,PM,454.81
03:51:16,PM,454.81
03:51:17,PM,454.81
03:51:18,PM,454.81
03:51:19,PM,454.81
03:51:20,PM,454.81
03:51:21,PM,454.81
03:51:22,PM,454.81
03:51:23,PM,454.81
03:51:24,PM,454.81
03:51:25,PM,454.81
03:51:26,PM,454.81
03:51:27,PM,454.81
03:51:28,PM,454.81
03:51:29,PM,454.81
03:51:30,PM,454.81
03:51:31,PM,454.81
03:51:32,PM,454.81
03:51:33,PM,454.81
03:51:34,PM,454.81
03:51:35,PM,454.81
03:51:36,PM,454.81
03:51:37,PM,454.81
03:51:38,PM,454.81
03:51:39,PM,454.81
03:51:40,PM,454.81
03:51:41,PM,454.81
03:51:42,PM,454.81
03:51:43,PM,454.81
03:51:44,PM,454.81
03:51:45,PM,454.81
03:51:46,PM,454.81
03:51:47,PM,454.81
03:51:48,PM,454.81
03:51:49,PM,454.81
03:51:50,PM,454.81
03:51:51,PM,454.81
03:51:52,PM,454.81
03:51:53,PM,454.81
03:51:54,PM,454.81
03:51:55,PM,454.81
03:51:56,PM,454.81
03:51:57,PM,454.81
03:51:58,PM,454.81
03:51:59,PM,454.81
03:52:00,PM,454.81
03:52:01,PM,454.81
03:52:02,PM,454.81
03:52:03,PM,454.81
03:52:04,PM,454.81
03:52:05,PM,454.81
03:52:06,PM,454.81
03:52:07,PM,454.81
03:52:08,PM,454.81
03:52:09,PM,454.81
03:52:10,PM,454.81
03:52:11,PM,454.81
03:52:12,PM,454.81
03:52:13,PM,454.81
03:52:14,PM,454.81
03:52:15,PM,454.81
03:52:16,PM,454.81
03:52:17,PM,454.81
03:52:18,PM,454.81
03:52:19,PM,454.81
03:52:20,PM,454.81
03:52:21,PM,454.81
03:52:22,PM,454.81
03:52:23,PM,454.81
03:52:24,PM,454.81
03:52:25,PM,454.81
03:52:26,PM,454.81
03:52:27,PM,454.81
03:52:28,PM,454.81
03:52:29,PM,454.81
03:52:30,PM,454.81
03:52:31,PM,454.81
03:52:32,PM,454.81
03:52:33,PM,454.81
03:52:34,PM,454.81
03:52:35,PM,454.81
03:52:36,PM,454.81
03:52:37,PM,454.81
03:52:38,PM,454.81
03:52:39,PM,454.81
03:52:40,PM,454.81
03:52:41,PM,454.81
03:52:42,PM,454.81
03:52:43,PM,454.81
03:52:44,PM,454.81
03:52:45,PM,454.81
03:52:46,PM,454.81
03:52:47,PM,454.81
03:52:48,PM,454.81
03:52:49,PM,454.81
03:52:50,PM,454.81
03:52:51,PM,454.81
03:52:52,PM,454.81
03:52:53,PM,454.81
03:52:54,PM,454.81
03:52:55,PM,454.81
03:52:56,PM,454.81
03:52:57,PM,454.81
03:52:58,PM,454.81
03:52:59,PM,454.81
03:53:00,PM,454.81
03:53:01,PM,454.81
03:53:02,PM,454.81
03:53:03,PM,454.81
03:53:04,PM,454.81
03:53:05,PM,454.81
03:53:06,PM,454.81
03:53:07,PM,454.81
03:53:08,PM,454.81
03:53:09,PM,454.81
03:53:10,PM,454.81
03:53:11,PM,454.81
03:53:12,PM,454.81
03:53:13,PM,454.81
03:53:14,PM,454.81
03:53:15,PM,454.81
03:53:16,PM,454.81
03:53:17,PM,454.81
03:53:18,PM,454.81
03:53:19,PM,454.81
03:53:20,PM,454.81
03:53:21,PM,454.81
03:53:22,PM,454.81
03:53:23,PM,454.81
03:53:24,PM,454.81
03:53:25,PM,454.81
03:53:26,PM,454.81
03:53:27,PM,454.81
03:53:28,PM,454.81
03:53:29,PM,454.81
03:53:30,PM,454.81
03:53:31,PM,454.81
03:53:32,PM,454.81
03:53:33,PM,454.81
03:53:34,PM,454.81
03:53:35,PM,454.81
03:53:36,PM,454.81
03:53:37,PM,454.81
03:53:38,PM,454.81
03:53:39,PM,454.81
03:53:40,PM,454.81
03:53:41,PM,454.81
03:53:42,PM,454.81
03:53:43,PM,454.81
03:53:44,PM,454.81
03:53:45,PM,454.81
03:53:46,PM,454.81
03:53:47,PM,454.81
03:53:48,PM,454.81
03:53:49,PM,454.81
03:53:50,PM,454.81
03:53:51,PM,454.81
03:53:52,PM,454.81
03:53:53,PM,454.81
03:53:54,PM,454.81
03:53:55,PM,454.81
03:53:56,PM,454.81
03:53:57,PM,454.81
03:53:58,PM,454.81
03:53:59,PM,454.81
03:54:00,PM,454.81
03:54:01,PM,454.81
03:54:02,PM,454.81
03:54:03,PM,454.81
03:54:04,PM,454.81
03:54:05,PM,454.81
03:54:06,PM,454.81
03:54:07,PM,454.81
03:54:08,PM,454.81
03:54:09,PM,454.81
03:54:10,PM,454.81
03:54:11,PM,454.81
03:54:12,PM,454.81
03:54:13,PM,454.81
03:54:14,PM,454.81
03:54:15,PM,454.81
03:54:16,PM,454.81
03:54:17,PM,454.81
03:54:18,PM,454.81
03:54:19,PM,454.81
03:54:20,PM,454.81
03:54:21,PM,454.81
03:54:22,PM,454.81
03:54:23,PM,454.81
03:54:24,PM,454.81
03:54:25,PM,454.81
03:54:26,PM,454.81
03:54:27,PM,454.81
03:54:28,PM,454.81
03:54:29,PM,454.81
03:54:30,PM,454.81
03:54:31,PM,454.81
03:54:32,PM,454.81
03:54:33,PM,454.81
03:54:34,PM,454.81
03:54:35,PM,454.81
03:54:36,PM,454.81
03:54:37,PM,454.81
03:54:38,PM,454.81
03:54:39,PM,454.81
03:54:40,PM,454.81
03:54:41,PM,454.81
03:54:42,PM,454.81
03:54:43,PM,454.81
03:54:44,PM,454.81
03:54:45,PM,454.81
03:54:46,PM,454.81
03:54:47,PM,454.94
03:54:48,PM,455.07
03:54:49,PM,455.33
03:54:50,PM,455.33
03:54:51,PM,455.33
03:54:52,PM,455.33
03:54:53,PM,455.33
03:54:54,PM,455.33
03:54:55,PM,455.46
03:54:56,PM,455.46
03:54:57,PM,455.46
03:54:58,PM,455.46
03:54:59,PM,455.71
03:55:00,PM,455.85
03:55:01,PM,455.85
03:55:02,PM,455.85
03:55:03,PM,455.85
03:55:04,PM,455.85
03:55:05,PM,455.85
03:55:06,PM,455.85
03:55:07,PM,455.85
03:55:08,PM,455.85
03:55:09,PM,455.85
03:55:10,PM,455.85
03:55:11,PM,455.85
03:55:12,PM,455.85
03:55:13,PM,455.85
03:55:14,PM,455.85
03:55:15,PM,455.85
03:55:16,PM,455.85
03:55:17,PM,455.85
03:55:18,PM,455.85
03:55:19,PM,456.24
03:55:20,PM,456.37
03:55:21,PM,456.37
03:55:22,PM,456.37
03:55:23,PM,456.37
03:55:24,PM,456.37
03:55:25,PM,456.37
03:55:26,PM,456.37
03:55:27,PM,456.37
03:55:28,PM,456.37
03:55:29,PM,456.37
03:55:30,PM,456.37
03:55:31,PM,456.37
03:55:32,PM,456.37
03:55:33,PM,456.37
03:55:34,PM,456.37
03:55:35,PM,456.37
03:55:36,PM,456.37
03:55:37,PM,456.37
03:55:38,PM,456.37
03:55:39,PM,456.37
03:55:40,PM,456.37
03:55:41,PM,456.37
03:55:42,PM,456.37
03:55:43,PM,456.37
03:55:44,PM,456.37
03:55:45,PM,456.37
03:55:46,PM,456.37
03:55:47,PM,456.37
03:55:48,PM,456.37
03:55:49,PM,456.37
03:55:50,PM,456.37
03:55:51,PM,456.37
03:55:52,PM,456.37
03:55:53,PM,456.37
03:55:54,PM,456.37
03:55:55,PM,456.37
03:55:56,PM,456.37
03:55:57,PM,456.37
03:55:58,PM,456.37
03:55:59,PM,456.37
03:56:00,PM,456.37
03:56:01,PM,456.37
03:56:02,PM,456.37
03:56:03,PM,456.37
03:56:04,PM,456.37
03:56:05,PM,456.37
03:56:06,PM,456.37
03:56:07,PM,456.37
03:56:08,PM,456.37
03:56:09,PM,456.37
03:56:10,PM,456.37
03:56:11,PM,456.37
03:56:12,PM,456.37
03:56:13,PM,456.37
03:56:14,PM,456.37
03:56:15,PM,456.37
03:56:16,PM,456.37
03:56:17,PM,456.37
03:56:18,PM,456.37
03:56:19,PM,456.37
03:56:20,PM,456.37
03:56:21,PM,456.37
03:56:22,PM,456.37
03:56:23,PM,456.37
03:56:24,PM,456.37
03:56:25,PM,456.37
03:56:26,PM,456.37
03:56:27,PM,456.37
03:56:28,PM,456.37
03:56:29,PM,456.37
03:56:30,PM,456.37
03:56:31,PM,456.37
03:56:32,PM,456.37
03:56:33,PM,456.37
03:56:34,PM,456.37
03:56:35,PM,456.37
03:56:36,PM,456.37
03:56:37,PM,456.37
03:56:38,PM,456.37
03:56:39,PM,456.37
03:56:40,PM,456.37
03:56:41,PM,456.37
03:56:42,PM,456.37
03:56:43,PM,456.37
03:56:44,PM,456.37
03:56:45,PM,456.37
03:56:46,PM,456.37
03:56:47,PM,456.37
03:56:48,PM,456.37
03:56:49,PM,456.37
03:56:50,PM,456.37
03:56:51,PM,456.37
03:56:52,PM,456.37
03:56:53,PM,456.37
03:56:54,PM,456.37
03:56:55,PM,456.37
03:56:56,PM,456.37
03:56:57,PM,456.37
03:56:58,PM,456.37
03:56:59,PM,456.37
03:57:00,PM,456.37
03:57:01,PM,456.37
03:57:02,PM,456.37
03:57:03,PM,456.37
03:57:04,PM,456.37
03:57:05,PM,456.37
03:57:06,PM,456.37
03:57:07,PM,456.37
03:57:08,PM,456.37
03:57:09,PM,456.37
03:57:10,PM,456.37
03:57:11,PM,456.37
03:57:12,PM,456.37
03:57:13,PM,456.37
03:57:14,PM,456.37
03:57:15,PM,456.37
03:57:16,PM,456.37
03:57:17,PM,456.37
03:57:18,PM,456.37
03:57:19,PM,456.37
03:57:20,PM,456.37
03:57:21,PM,456.37
03:57:22,PM,456.37
03:57:23,PM,456.37
03:57:24,PM,456.37
03:57:25,PM,456.37
03:57:26,PM,456.37
03:57:27,PM,456.37
03:57:28,PM,456.37
03:57:29,PM,456.37
03:57:30,PM,456.37
03:57:31,PM,456.37
03:57:32,PM,456.37
03:57:33,PM,456.37
03:57:34,PM,456.37
03:57:35,PM,456.37
03:57:36,PM,456.37
03:57:37,PM,456.37
03:57:38,PM,456.37
03:57:39,PM,456.37
03:57:40,PM,456.37
03:57:41,PM,456.37
03:57:42,PM,456.37
03:57:43,PM,456.37
03:57:44,PM,456.37
03:57:45,PM,456.37
03:57:46,PM,456.37
03:57:47,PM,456.37
03:57:48,PM,456.37
03:57:49,PM,456.37
03:57:50,PM,456.37
03:57:51,PM,456.37
03:57:52,PM,456.37
03:57:53,PM,456.37
03:57:54,PM,456.37
03:57:55,PM,456.37
03:57:56,PM,456.37
03:57:57,PM,456.37
03:57:58,PM,456.37
03:57:59,PM,456.37
03:58:00,PM,456.37
03:58:01,PM,456.37
03:58:02,PM,456.37
03:58:03,PM,456.37
03:58:04,PM,456.37
03:58:05,PM,456.37
03:58:06,PM,456.37
03:58:07,PM,456.37
03:58:08,PM,456.37
03:58:09,PM,456.37
03:58:10,PM,456.37
03:58:11,PM,456.37
03:58:12,PM,456.37
03:58:13,PM,456.37
03:58:14,PM,456.37
03:58:15,PM,456.37
03:58:16,PM,456.37
03:58:17,PM,456.37
03:58:18,PM,456.37
03:58:19,PM,456.37
03:58:20,PM,456.37
03:58:21,PM,456.37
03:58:22,PM,456.37
03:58:23,PM,456.37
03:58:24,PM,456.37
03:58:25,PM,456.37
03:58:26,PM,456.37
03:58:27,PM,456.37
03:58:28,PM,456.37
03:58:29,PM,456.37
03:58:30,PM,456.37
03:58:31,PM,456.37
03:58:32,PM,456.37
03:58:33,PM,456.37
03:58:34,PM,456.37
03:58:35,PM,456.37
03:58:36,PM,456.37
03:58:37,PM,456.37
03:58:38,PM,456.37
03:58:39,PM,456.37
03:58:40,PM,456.37
03:58:41,PM,456.37
03:58:42,PM,456.37
03:58:43,PM,456.37
03:58:44,PM,456.37
03:58:45,PM,456.37
03:58:46,PM,456.37
03:58:47,PM,456.37
03:58:48,PM,456.37
03:58:49,PM,456.37
03:58:50,PM,456.37
03:58:51,PM,456.37
03:58:52,PM,456.37
03:58:53,PM,456.37
03:58:54,PM,456.37
03:58:55,PM,456.37
03:58:56,PM,456.37
03:58:57,PM,456.37
03:58:58,PM,456.37
03:58:59,PM,456.37
03:59:00,PM,456.37
03:59:01,PM,456.37
03:59:02,PM,456.37
03:59:03,PM,456.37
03:59:04,PM,456.37
03:59:05,PM,456.37
03:59:06,PM,456.37
03:59:07,PM,456.37
03:59:08,PM,456.37
03:59:09,PM,456.37
03:59:10,PM,456.50
03:59:11,PM,456.50
03:59:12,PM,456.50
03:59:13,PM,456.50
03:59:14,PM,456.50
03:59:15,PM,456.50
03:59:16,PM,456.50
03:59:17,PM,456.50
03:59:18,PM,456.50
03:59:19,PM,456.50
03:59:20,PM,456.50
03:59:21,PM,456.50
03:59:22,PM,456.50
03:59:23,PM,456.50
03:59:24,PM,456.50
03:59:25,PM,456.50
03:59:26,PM,456.50
03:59:27,PM,456.50
03:59:28,PM,456.50
03:59:29,PM,456.50
03:59:30,PM,456.50
03:59:31,PM,456.50
03:59:32,PM,456.50
03:59:33,PM,456.50
03:59:34,PM,456.50
03:59:35,PM,456.50
03:59:36,PM,456.50
03:59:37,PM,456.50
03:59:38,PM,456.50
03:59:39,PM,456.50
03:59:40,PM,456.50
03:59:41,PM,456.50
03:59:42,PM,456.50
03:59:43,PM,456.50
03:59:44,PM,456.50
03:59:45,PM,456.50
03:59:46,PM,456.50
03:59:47,PM,456.50
03:59:48,PM,456.50
03:59:49,PM,456.50
03:59:50,PM,456.50
03:59:51,PM,456.50
03:59:52,PM,456.50
03:59:53,PM,456.50
03:59:54,PM,456.50
03:59:55,PM,456.50
03:59:56,PM,456.50
03:59:57,PM,456.50
03:59:58,PM,456.50
03:59:59,PM,456.50
04:00:00,PM,456.50
04:00:01,PM,456.50
04:00:02,PM,456.50
04:00:03,PM,456.50
04:00:04,PM,456.50
04:00:05,PM,456.50
04:00:06,PM,456.50
04:00:07,PM,456.50
04:00:08,PM,456.50
04:00:09,PM,456.50
04:00:10,PM,456.50
04:00:11,PM,456.50
04:00:12,PM,456.50
04:00:13,PM,456.50
04:00:14,PM,456.50
04:00:15,PM,456.50
04:00:16,PM,456.50
04:00:17,PM,456.50
04:00:18,PM,456.50
04:00:19,PM,456.50
04:00:20,PM,456.50
04:00:21,PM,456.50
04:00:22,PM,456.50
04:00:23,PM,456.50
04:00:24,PM,456.50
04:00:25,PM,456.50
04:00:26,PM,456.50
04:00:27,PM,456.50
04:00:28,PM,456.50
04:00:29,PM,456.50
04:00:30,PM,456.50
04:00:31,PM,456.50
04:00:32,PM,456.50
04:00:33,PM,456.50
04:00:34,PM,456.50
04:00:35,PM,456.50
04:00:36,PM,456.50
04:00:37,PM,456.50
04:00:38,PM,456.50
04:00:39,PM,456.50
04:00:40,PM,456.50
04:00:41,PM,456.50
04:00:42,PM,456.50
04:00:43,PM,456.50
04:00:44,PM,456.50
04:00:45,PM,456.50
04:00:46,PM,456.50
04:00:47,PM,456.50
04:00:48,PM,456.50
04:00:49,PM,456.50
04:00:50,PM,456.50
04:00:51,PM,456.50
04:00:52,PM,456.50
04:00:53,PM,456.50
04:00:54,PM,456.50
04:00:55,PM,456.50
04:00:56,PM,456.50
04:00:57,PM,456.50
04:00:58,PM,456.50
04:00:59,PM,456.50
04:01:00,PM,456.50
04:01:01,PM,456.50
04:01:02,PM,456.50
04:01:03,PM,456.50
04:01:04,PM,456.50
04:01:05,PM,456.50
04:01:06,PM,456.50
04:01:07,PM,456.50
04:01:08,PM,456.50
04:01:09,PM,456.50
04:01:10,PM,456.50
04:01:11,PM,456.50
04:01:12,PM,456.50
04:01:13,PM,456.50
04:01:14,PM,456.50
04:01:15,PM,456.50
04:01:16,PM,456.50
04:01:17,PM,456.50
04:01:18,PM,456.50
04:01:19,PM,456.50
04:01:20,PM,456.50
04:01:21,PM,456.50
04:01:22,PM,456.50
04:01:23,PM,456.50
04:01:24,PM,456.50
04:01:25,PM,456.50
04:01:26,PM,456.50
04:01:27,PM,456.50
04:01:28,PM,456.50
04:01:29,PM,456.50
04:01:30,PM,456.50
04:01:31,PM,456.50
04:01:32,PM,456.50
04:01:33,PM,456.50
04:01:34,PM,456.50
04:01:35,PM,456.50
04:01:36,PM,456.50
04:01:37,PM,456.50
04:01:38,PM,456.50
04:01:39,PM,456.50
04:01:40,PM,456.50
04:01:41,PM,456.50
04:01:42,PM,456.50
04:01:43,PM,456.50
04:01:44,PM,456.50
04:01:45,PM,456.50
04:01:46,PM,456.50
04:01:47,PM,456.50
04:01:48,PM,456.50
04:01:49,PM,456.50
04:01:50,PM,456.50
04:01:51,PM,456.50
04:01:52,PM,456.50
04:01:53,PM,456.50
04:01:54,PM,456.50
04:01:55,PM,456.50
04:01:56,PM,456.50
04:01:57,PM,456.50
04:01:58,PM,456.50
04:01:59,PM,456.50
04:02:00,PM,456.50
04:02:01,PM,456.50
04:02:02,PM,456.50
04:02:03,PM,456.50
04:02:04,PM,456.50
04:02:05,PM,456.50
04:02:06,PM,456.50
04:02:07,PM,456.50
04:02:08,PM,456.50
04:02:09,PM,456.50
04:02:10,PM,456.50
04:02:11,PM,456.50
04:02:12,PM,456.50
04:02:13,PM,456.50
04:02:14,PM,456.50
04:02:15,PM,456.50
04:02:16,PM,456.50
04:02:17,PM,456.50
04:02:18,PM,456.50
04:02:19,PM,456.50
04:02:20,PM,456.50
04:02:21,PM,456.50
04:02:22,PM,456.50
04:02:23,PM,456.50
04:02:24,PM,456.50
04:02:25,PM,456.50
04:02:26,PM,456.50
04:02:27,PM,456.50
04:02:28,PM,456.50
04:02:29,PM,456.50
04:02:30,PM,456.50
04:02:31,PM,456.50
04:02:32,PM,456.50
04:02:33,PM,456.50
04:02:34,PM,456.50
04:02:35,PM,456.50
04:02:36,PM,456.50
04:02:37,PM,456.50
04:02:38,PM,456.50
04:02:39,PM,456.50
04:02:40,PM,456.50
04:02:41,PM,456.50
04:02:42,PM,456.50
04:02:43,PM,456.50
04:02:44,PM,456.50
04:02:45,PM,456.50
04:02:46,PM,456.50
04:02:47,PM,456.50
04:02:48,PM,456.50
04:02:49,PM,456.50
04:02:50,PM,456.50
04:02:51,PM,456.50
04:02:52,PM,456.50
04:02:53,PM,456.50
04:02:54,PM,456.50
04:02:55,PM,456.50
04:02:56,PM,456.50
04:02:57,PM,456.50
04:02:58,PM,456.50
04:02:59,PM,456.50
04:03:00,PM,456.50
04:03:01,PM,456.50
04:03:02,PM,456.50
04:03:03,PM,456.50
04:03:04,PM,456.50
